PV,Tem
0,2.68
0,2.48
0,2.19
0,2.06
0,1.97
65.38,2.73
241.45,5.85
424.85,8.54
453.33,10.17
691.38,11.29
656.65,12.2
775.4,12.62
556.67,12.6
566.97,12.27
357.8,11.69
149.8,10.19
23.77,6.19
0,5.56
0,5.35
0,4.81
0,4.42
0,3.65
0,2.41
0,1.19
0,0.31
0,0.05
0,1.5
0,2.12
0,2.1
58.45,3.27
236.3,6.75
429.12,9.03
589.92,11.25
705.08,12.72
784.35,13.68
777.25,14.17
688.47,14.22
563.65,13.82
414.98,13.02
204.4,11.61
35.83,8.25
0,7.56
0,6.67
0,5.39
0,4.57
0,3.99
0,3.45
0,3.08
0,2.85
0,2.62
0,2.5
0,2.41
0,2.41
58.95,3.76
216.5,8.25
395.38,10.89
546.5,12.49
678.33,13.56
778.1,14.22
777.3,14.56
700.3,14.57
564.38,14.21
382.27,13.57
188.98,11.94
33.58,8.52
0,7.56
0,6.52
0,4.92
0,3.8
0,3.56
0,4.47
0,4.64
0,4.72
0,4.47
0,3.67
0,2.94
0,2.71
34.47,4.1
125.03,6.79
265.08,8.57
440.8,9.92
467.48,11.08
750.72,11.82
626.55,12.26
695,12.27
577.1,12.06
408.52,11.57
222.25,10.63
43.22,7.31
0,5.65
0,4.91
0,3.89
0,3.29
0,2.45
0,1.99
0,2.17
0,2.52
0,2.51
0,2.32
0,2.22
0,2.27
81.68,3.54
270.45,7
455.62,9.86
621.38,11.79
738.5,13.06
795.88,14
794.72,14.56
714.15,14.73
582.83,14.5
412.6,13.8
219.57,12.34
41.67,8.32
0,7.83
0,7.11
0,4.93
0,3.13
0,2.75
0,4.01
0,4.81
0,4.97
0,5.24
0,5.15
0,5.03
0,5.04
77.8,5.63
249.45,8.49
436.85,10.98
595.17,12.64
730.8,13.56
785.08,14.12
777.6,14.32
722.72,14.26
585.12,13.95
413.4,13.38
225.68,12.33
46.72,9.11
0,8.17
0,7.65
0,7.19
0,6.67
0,5.98
0,5.54
0,5.4
0,5.09
0,4.93
0,5
0,5.2
0,5.29
62.58,6
165.1,8.67
251.2,10.88
371.2,11.96
402.1,12.11
639.9,11.35
579.7,11.13
569.47,11.83
472.73,10.79
326.88,8.98
166.2,7.04
42.4,4.49
0,2
0,0.48
0,-0.09
0,-0.27
0,-0.5
0,-0.69
0,-0.95
0,-0.99
0,-1
0,-1.45
0,-2.33
0,-2.94
115.78,-0.01
310.05,4.17
504.92,5.87
670.25,7.03
783.88,8.34
838.55,9.55
819.4,10.54
763.6,11.28
629.83,11.7
452.88,11.65
251.6,10.94
59.6,7.33
0,5.57
0,4.75
0,4.18
0,4.27
0,4.7
0,4.9
0,4.65
0,4.18
0,3.75
0,3.42
0,3.19
0,3.07
108.38,4.24
303.77,7.31
497.67,9.87
656.08,11.76
768.62,13.08
836.5,14.07
829.65,14.78
725.3,15.14
602.33,15.08
431.12,14.61
227.15,13.43
46.75,8.77
0,6.67
0,6.67
0,6.27
0,6
0,6.02
0,6.16
0,6.18
0,5.98
0,5.69
0,5.2
0,4.58
0,4
96.25,4.99
286.48,9.06
478.5,12
650.4,13.87
766.75,15
836.75,15.84
815.05,16.39
760.83,16.56
625.2,16.32
455.25,15.63
255,14.29
63.33,10.24
0,7.27
0,6.32
0,5.62
0,5.26
0,5.25
0,5.54
0,5.66
0,5.37
0,4.82
0,4.51
0,4.65
2.9,4.95
89.28,6.24
235.25,8.93
413.88,11.57
617.53,13.27
745.35,13.65
791.7,13.27
686.47,14.06
571.83,14.66
483.58,14.56
403.12,13.94
204.6,12.87
41.65,9.56
0,6.32
0,5.19
0,4.22
0,3.39
0,2.71
0,2.78
0,3.41
0,3.99
0,4.56
0,4.93
0,4.9
3.3,4.76
84.62,5.56
276.55,8.75
489.15,11.23
649.6,12.98
765.35,14.16
838.67,15.08
828.42,15.8
746.28,16.14
620.85,16.02
451.38,15.5
247.12,14.38
64.28,10.7
0,7.9
0,6.72
0,5.45
0,4.39
0,3.99
0,4.27
0,4.44
0,4.66
0,4.76
0,4.88
0,4.96
5.2,4.93
104.15,6.51
283.3,9.97
494.48,12.32
654.62,14.18
647.62,15.51
761.12,16.51
654.4,17.23
678.53,17.6
542.83,17.52
392.7,16.95
217.7,15.71
55.28,12.07
0,8.94
0,7.59
0,6.07
0,4.94
0,4.17
0,3.75
0,3.58
0,2.93
0,2.39
0,2.13
0,2
6.3,1.94
122.75,5.72
312.2,10.25
518.33,12.54
671.38,13.86
787.88,14.77
861.2,15.42
851.2,15.78
765.72,15.83
641.42,15.6
470.85,15.18
273.65,14.45
77.07,11.87
0,9.66
0,9.66
0,8.77
0,7.56
0,6.69
0,6.2
0,5.87
0,5.38
0,5.09
0,5.12
0,5.49
7.97,6.02
141.35,8.44
345.95,12.38
536.62,14.83
696.3,16.64
815.95,17.85
870.35,18.68
848.25,19.11
790.15,19.1
648.72,18.71
476.08,18.05
275.9,17.04
78.65,13.9
0,11.83
0,11.17
0,10
0,8.86
0,7.99
0,7.44
0,6.74
0,5.9
0,5.33
0,5.35
0,5.79
7.95,6.23
108.82,7.76
316.6,11.28
515.08,14.52
669.1,16.36
772.22,17.33
815.65,17.96
742.47,18.24
754.95,18.27
548.95,17.98
417.88,17.32
210.15,16.21
56.65,13.11
0,10.79
0,10.51
0,9.14
0,8.18
0,7.26
0,6.35
0,4.94
0,3.76
0,2.69
0,2.17
0,1.78
6.55,1.06
73.47,1.23
152.9,1.97
285,2.83
436.88,3.46
312.58,4.64
329.7,6.67
213.05,7.59
135.12,7.36
377.75,6.98
245.57,6.04
110.07,3.99
35.47,1.74
0,-0.07
0,-1.19
0,-2.23
0,-3.11
0,-3.79
0,-4.57
0,-5.56
0,-5.99
0,-6.12
0,-6.25
0,-6.39
12.4,-6.25
166.6,-3.9
375.65,-1.96
570.47,-0.42
730.67,0.71
829.38,1.59
825.38,2.5
775.12,3.22
742.6,3.65
658.03,3.66
480.83,3.36
291.25,2.45
97.2,0.67
0,-2.68
0,-3.57
0,-4.14
0,-4.4
0,-4.33
0,-4.31
0,-4.39
0,-4.52
0,-4.72
0,-4.88
0,-4.96
15.8,-4.72
179.68,-1.79
390.85,0.28
584.47,2.17
740.42,3.76
850.8,5.13
783.26,6.29
886.05,7.25
819.5,7.82
666.58,7.93
498.02,7.5
300,6.52
99.62,3.69
0,0.46
0,0.38
0,-0.33
0,-1.27
0,-1.17
0,-0.89
0,-1.08
0,-1.62
0,-2.16
0,-2.32
0,-2.08
13.73,-1.34
159.27,1.58
363.38,4.64
559.15,6.82
715.95,8.32
830.22,9.36
880.8,10.12
854.35,10.61
783.58,10.78
630.2,10.56
403.38,9.83
231.02,8.22
76.43,5.8
0,2.02
0,0.5
0,-0.33
0,-0.57
0,-0.49
0,-0.54
0,-1.06
0,-2.42
0,-3.41
0,-3.62
0,-3.48
16,-2.67
171.15,0.28
396.65,2.84
589.03,4.96
743.9,6.52
861.62,7.72
875.9,8.62
895.25,9.14
713.67,9.21
537.85,8.87
447.05,8.23
305.05,7.15
115.28,4.71
0,0.64
0,-0.36
0,-0.69
0,-1.24
0,-1.78
0,-2.18
0,-2.4
0,-2.69
0,-2.99
0,-3.27
0,-3.51
21.08,-3.24
193.43,-0.53
394.35,3.27
597.35,5.94
757.1,7.61
872.35,8.91
914.8,9.81
903.47,10.35
828.6,10.51
691.08,10.25
514.75,9.62
318.7,8.69
116.45,6.24
0,2.88
0,2
0,0.84
0,-0.01
0,-0.38
0,-0.28
0,0.08
0,0.62
0,1.12
0,1.81
0,1.82
22.38,1.91
195.5,3.96
405.4,6.93
598.67,9.16
758.58,10.87
872.88,12.16
913.53,13.02
907.42,13.43
825.05,13.48
688.65,13.15
509.35,12.55
310.67,11.57
113.05,8.64
0,4.91
0,4.44
0,4
0,3.76
0,4.04
0,4.32
0,4.3
0,4.04
0,3.94
0,3.78
0,3.56
22.2,3.68
190.15,6.05
394.27,9.16
588.3,11.44
746.03,12.95
845.45,13.91
920.22,14.61
905.78,15.07
830.08,15.27
684,15.16
509.58,14.72
293.33,13.79
104.57,10.74
0,6.81
0,7.06
0,6.85
0,5.93
0,5.15
0,4.63
0,4.45
0,4.48
0,4.33
0,4.22
0,4.13
21.85,4.16
181.52,7.09
383.92,11.71
576.25,13.94
737.83,15.28
848.03,16.27
908.58,16.96
889.55,17.35
812.53,17.5
680.28,17.3
509.95,16.86
307.17,16.08
115.22,13.54
0,10.16
0,8.91
0,7.85
0,6.79
0,5.71
0,4.97
0,4.75
0,4.88
0,5.22
0,5.74
0,6.4
26.62,7.13
199.48,9.43
406.77,12.49
600.25,14.74
679.8,16.4
862.65,17.44
917.7,18.06
898.25,18.41
828.92,18.46
687.47,18.2
512.97,17.63
314.98,16.68
111.88,14.08
3.72,9.92
0,9.62
0,9.46
0,9.02
0,8.58
0,8.25
0,7.88
0,7.49
0,7.24
0,7.06
0,7
23.2,7.5
176.35,9.5
386.83,13.14
577.75,15.78
737.78,17.5
847.25,18.56
897.15,19.08
873.65,19.36
780.95,19.45
634.88,19.31
449.3,18.89
249.88,18.04
81.4,15.09
3.4,12.38
0,11.86
0,11.23
0,10.5
0,9.75
0,9.24
0,8.88
0,8.27
0,7.4
0,6.8
0,6.65
22.9,7.07
170.7,9.93
392.67,14.48
590.4,17.27
751.75,19.09
861.78,20.31
910.9,21.2
897.28,21.79
816.5,22.03
683.33,21.86
507.3,21.36
305.6,20.43
109.32,17.91
4.45,13.15
0,11.69
0,10.95
0,10.3
0,9.52
0,8.68
0,8.01
0,7.49
0,7.64
0,8.01
0,8.04
14.15,8.64
88.57,9.57
209.6,10.91
352.27,14.58
597.05,17.24
729.72,18.58
885.38,19.58
875.6,20.32
798.1,20.67
673.72,20.62
514.78,20.12
320.42,19.08
116.18,17.18
4.62,13.02
0,12
0,11.4
0,10.92
0,10.68
0,10.5
0,10.03
0,8.99
0,8.27
0,7.68
0,7.04
32.85,6.93
195.38,10.81
392.7,14.72
552.55,17.42
700.67,19.36
820.97,20.69
834.97,21.67
849.5,22.32
780.85,22.52
667.28,22.21
495.55,21.31
298.98,19.83
96.12,17.6
4.6,14.48
0,13.11
0,12.1
0,11.11
0,10.21
0,9.69
0,9.02
0,8.21
0,7.81
0,7.91
0,8.07
33,8.61
169.9,10.8
344.15,13.84
519.97,16.21
658.88,17.51
740.12,18.49
764.3,18.6
832.03,18.75
673.6,18.97
650.5,18.57
443.48,17.76
245.48,16.81
86.95,15.58
5.28,13.72
0,12.18
0,10.44
0,9.23
0,8.47
0,7.09
0,6.24
0,5.69
0,5.37
0,5.27
0,5.51
8.07,5.57
15.4,6.22
99.6,7.03
175.8,7.83
222.93,8.36
202.43,8.94
162.7,9.21
248.5,9.29
126.07,9.12
238.6,8.85
263,9.04
153.82,9.28
56.97,8.63
4.25,6.37
0,5.31
0,4.7
0,4.52
0,4.38
0,3.89
0,3.4
0,3.14
0,3.03
0,2.98
0,3.08
23.48,3.76
115.32,6
279.65,7.82
475,9.28
653.62,10.64
776.65,11.79
829.28,12.81
864.8,13.55
788.85,14.11
652.75,14.39
465.92,14.28
246.65,13.2
93.53,12.04
5.43,9.81
0,8.81
0,7.86
0,7.2
0,7.14
0,6.53
0,5.94
0,5.71
0,5.28
0,4.35
0,3.47
8.62,3.25
68.78,5.19
191.38,7.33
414.05,8.94
590.55,10.05
580.15,10.93
839.78,11.76
846.12,12.27
811.25,12.76
682.6,12.85
517.95,12.5
324.15,11.72
129.43,10.33
8.25,6.79
0,5.14
0,4.6
0,4.19
0,3.7
0,2.93
0,2.25
0,1.8
0,1.68
0,1.79
0,2.21
49.7,3.28
240.55,6.63
445.7,9.72
639.03,11.92
790.25,13.4
888.9,14.49
907.88,15.3
909.8,15.85
835.62,16.02
708.62,15.81
532,15.34
333.67,14.56
135.4,13.05
9,9.05
0,6.81
0,5.6
0,4.56
0,3.9
0,3.4
0,2.91
0,2.53
0,2.28
0,2.07
0,1.95
46.72,3.52
244.62,7.44
447.98,10.01
632.88,12.04
784.65,13.67
884.92,14.76
915.9,15.5
877.65,16.06
835.1,16.29
698.3,16.13
540.9,15.62
339.7,14.67
143.5,12.99
10.32,8.89
0,6.54
0,5.38
0,4.47
0,3.81
0,3.46
0,3.24
0,3.8
0,4.74
0,5.26
0,5.64
64.18,6.59
257.25,9.46
461.5,12.19
648,14.22
797.53,15.79
898.7,16.96
949.55,17.81
934.95,18.34
852.45,18.59
715.5,18.51
546.65,18.15
354.02,17.5
150.62,16.1
11.32,12.87
0,12.43
0,11.41
0,10.18
0,9.49
0,9.63
0,10.09
0,10.14
0,10.07
0,9.92
0,9.74
56.62,10.48
231.27,13.43
425.7,16.46
608.67,18.94
758.88,20.75
875.35,22.01
945.9,22.83
930.35,23.29
853.95,23.39
689.55,23.14
521.12,22.62
302.05,21.83
133.48,19.95
11.2,16.32
0,15.82
0,14.45
0,12.84
0,12.2
0,12.34
0,12.46
0,12.2
0,11.81
0,11.57
0,11.58
70.43,12.57
264.15,15.89
470.2,19.55
657.58,21.71
805.92,23.32
923.92,24.44
963.47,25.19
957,25.64
870.62,25.74
739.42,25.49
565.55,24.94
362.4,24.09
157.57,21.88
13.57,17.36
0,16.31
0,14.7
0,13.05
0,12.33
0,12.68
0,13.64
0,13.63
0,12.83
0,11.98
0,11.26
65.03,11.73
241.3,15.61
435.83,19.89
617.33,21.81
784.78,22.92
859,23.78
840.97,24.35
884.47,24.48
683.83,23.77
623.7,22.3
469.45,21.33
252.52,21.07
103.8,19.94
9.98,16.67
0,15.8
0,15.23
0,14.51
0,13.91
0,12.95
0,11.97
0,10.74
0,9.17
0,7.89
0,7.22
67.88,8.47
251.88,11.78
448.05,15.47
628.1,18.56
781,20.6
890.25,22.25
940.25,23.47
928.78,24.15
845.78,24.42
727.35,24.33
556.12,23.9
360.4,23.11
158.25,21.64
15.32,17.8
0,15.85
0,14.55
0,13.29
0,12.29
0,11.66
0,11.28
0,10.89
0,10.45
0,10.01
0,9.83
59.65,11.38
224.68,14.54
428.05,17.4
622.47,19.76
766.85,21.38
903.3,22.61
841.33,23.31
898.08,23.51
732.42,23.47
673.17,23.22
491.5,22.75
287.88,22.06
112.38,20.64
12.45,16.86
0,14.87
0,14.35
0,13.61
0,13.03
0,12.28
0,11.54
0,10.56
0,9.84
0,9.36
0,8.83
35.72,10.3
158.32,14.69
315,17.92
506.8,20.15
648.95,21.9
728.88,23.28
765.38,24.17
758.47,24.48
518.47,24.43
493.3,23.96
351.45,23.01
230.05,21.95
79.38,20.11
9.77,17.31
0,16.04
0,15.66
0,15
0,14.32
0,13.65
0,13.04
0,12.6
0,12.35
0,12.15
0,11.78
55.83,11.99
191.7,14.92
382.52,17.15
554.28,18.65
715.5,19.96
823.05,21.09
919.83,21.94
911.5,22.43
835.42,22.45
707.2,22.23
521.8,21.86
337.38,21.27
143.65,20.26
14.6,18.07
0,16.51
0,15.41
0,14.3
0,13.41
0,12.83
0,12.77
0,13.35
0,14.06
0,13.7
0,12.83
68.22,13.27
211.55,16.26
401.65,18.85
575.7,20.55
734.6,21.88
807.97,22.8
897.35,23.26
837.2,23.35
810.35,23.15
686.1,22.6
439.62,21.88
304.75,21.07
143.98,19.9
16.3,17.24
0,15
0,13.89
0,12.75
0,11.84
0,10.93
0,10.28
0,9.87
0,9.39
0,8.87
0,8.35
78.97,9.49
241.12,12.54
447.23,15.52
621.2,17.52
769.33,19
871.28,20.27
898.08,21.24
878.47,21.91
822,22.16
694.8,21.95
524.08,21.35
326.35,20.44
136.23,19.09
15.35,16.05
0,13.67
0,12.98
0,12.33
0,11.56
0,10.75
0,10.38
0,10.39
0,10.17
0,9.66
0,9.16
87.68,10.51
258.25,14.46
450.58,16.86
637.05,18.79
786.5,20.46
898.78,21.69
950.92,22.49
937.65,22.82
864.47,22.81
727.2,22.51
558.75,22.07
366.85,21.4
168.38,20.29
20.6,17.43
0,15.78
0,14.97
0,14.01
0,13.3
0,12.68
0,12.17
0,11.87
0,12
0,12.24
0,12.45
78.75,13.86
233.38,17.73
418.95,20.93
590.12,22.89
725.4,24.32
735.45,25.42
854.47,26.22
749.2,26.65
694.15,26.68
503.02,26.45
372.88,25.77
211.68,24.53
68.22,22.84
12,20.39
0,18.94
0,17.8
0,16.46
0,15.12
0,13.97
0,13.32
0,12.9
0,12.43
0,11.7
0,11.34
60.45,11.9
161.75,13.46
320.88,15.36
500.02,16.96
643.38,18.09
751.85,19.2
880.85,20.14
806.83,20.39
716.83,20.31
464.17,20.18
495.05,19.99
297.92,19.02
136.32,17.44
19.1,15.53
0,13.89
0,12.9
0,11.75
0,10.69
0,9.62
0,8.57
0,7.56
0,6.59
0,5.75
3.83,5.08
104.6,6.81
298.3,9.23
507.25,11.2
686.17,12.85
828.92,14.22
948.28,15.41
980.45,16.48
968.1,17.43
886.42,18.06
757.65,18.24
594.2,18
395.98,17.48
193,16.49
27.52,13.37
0,10.73
0,10.57
0,10.22
0,9.43
0,8.87
0,8.23
0,7.5
0,6.87
0,6.23
2.75,5.56
67.8,7.07
214.57,9.8
401.55,11.83
640.55,13.43
812.05,14.61
931.42,15.55
933.25,16.22
943.12,16.55
866.08,16.54
757.22,16.15
595.25,15.5
403.65,14.59
199,13.2
31.02,10.6
0,7.5
0,6.29
0,5.2
0,4.24
0,3.46
0,2.81
0,2.19
0,1.73
0,1.57
6.07,1.55
133.55,4.43
336.48,8.72
546.78,11.82
722.3,13.91
863.92,15.61
977.28,16.86
1008.75,17.71
1000.83,18.23
925.35,18.52
783.7,18.54
619.5,18.24
417,17.62
209.43,16.44
34.97,13.07
0,11.07
0,10.27
0,9.71
0,9.7
0,9.56
0,9.35
0,9.29
0,9.38
0,9.51
6.38,9.38
132.7,10.98
336.5,14.15
539.92,16.7
720.62,18.9
863.33,20.58
963.85,21.81
1015.45,22.58
997.83,22.86
907.38,22.72
776.5,22.24
612.72,21.65
411.65,20.94
204.93,19.68
33.83,15.61
0,13.74
0,13.67
0,13.18
0,12.44
0,11.51
0,10.77
0,10.29
0,10.22
0,10.23
5.78,10.28
117.7,12.05
305.15,16.11
504.9,19.24
677.95,21.16
818.58,22.44
938.12,23.16
980.67,23.32
964.3,23.42
885.92,23.42
752.17,23.29
583.35,23.06
380.85,22.66
186.88,21.49
28.48,18
0,15.78
0,14.93
0,14.58
0,14.24
0,14.04
0,13.85
0,13.77
0,12.96
0,11.83
5.85,11.15
101.43,12.57
273.67,15.69
482.27,18.27
653.78,20.15
790.05,21.62
909.05,22.71
942.55,23.59
901.03,24.25
844.9,24.61
712.22,24.56
540.65,24.04
317.67,23.01
139.18,21.4
19.42,17.99
0,14.99
0,14.05
0,13.6
0,12.91
0,12.1
0,11.77
0,11.5
0,10.88
0,10.24
4.57,9.78
78.25,10.73
201.32,13.44
378.62,16.24
609.6,18.39
786.9,20.1
802.35,21.31
895.67,22.17
907.2,22.7
837.8,23.02
730.95,22.97
541.35,22.17
349.08,21.07
156.93,19.98
27.2,17.73
0,16.2
0,15.64
0,14.5
0,13.74
0,12.95
0,12.25
0,11.91
0,11.85
0,12.13
6.38,12.13
103.45,13.42
290.17,16.28
478.25,18.6
662.9,20.27
820.5,21.47
926.5,22.51
945.88,23.18
909.67,23.58
837.05,23.26
743.28,22.42
554.03,21.78
355.8,21.06
163.15,19.85
23.55,18.01
0,16.36
0,15.56
0,15.3
0,15.14
0,14.41
0,13.12
0,12.33
0,11.79
0,11.33
3.45,10.96
64.4,11.53
97.72,13.61
259.17,16.32
421.45,18.15
546.55,19.42
586.88,19.93
603.83,19.78
803.35,19.46
673.62,19.3
600.97,19.24
427.12,19.01
233.2,18.32
96.82,17.36
21,16.02
0,14.59
0,13.45
0,12.23
0,11.49
0,11.16
0,10.92
0,10.57
0,10.04
0,8.96
3.53,8.06
21.67,8.14
74.6,8.48
156.35,9.42
217.95,10.41
252,10.72
243.48,11.09
466.27,11.88
390.48,13.12
802.1,14.58
652.83,15.91
585.78,16.44
407.6,16.17
205.6,15.11
36.12,12.44
0,9.06
0,7.65
0,6.59
0,6.1
0,5.6
0,4.82
0,4
0,3.3
0,3.09
10.62,3.4
142.98,6.11
340.73,9.64
538.7,11.95
714.97,13.54
853.5,14.94
946.88,16.05
973.6,16.99
957.17,17.68
874.55,18.08
751.47,18.19
589.62,17.99
398.98,17.46
207.25,16.5
41.33,13.72
0,11.88
0,11.58
0,10.71
0,9.87
0,9.31
0,9.06
0,8.83
0,8.66
0,8.68
9.93,8.81
108.55,10.68
247.27,14.59
376.98,17.1
422.75,19.28
431.38,20.5
452.5,20.81
808.22,20.21
680.03,20.2
715.17,20.73
653.55,21.3
553.33,21.41
369.95,20.98
205.9,19.89
41.8,17.38
0,14.26
0,13.09
0,12.3
0,11.25
0,9.91
0,8.69
0,7.41
0,6.25
0,5.29
12.75,4.2
156.02,7.09
360.77,11
558.6,14.29
732.17,16.26
871.88,17.84
960.78,19.25
1003.03,20.4
981.53,21.23
904.85,21.78
782.3,21.99
620.28,21.84
430.12,21.29
221.62,20.19
49.97,17.03
0,14.14
0,14.79
0,14.52
0,13.67
0,12.9
0,12.28
0,11.87
0,11.49
0,11.14
9.62,10.97
126.45,12.59
305.48,16.67
515.72,19.18
688.3,21.4
820.65,23.04
884.45,24.06
797,25.17
884.2,25.26
778.95,25.21
697.3,24.6
530.67,24.9
322.8,24.89
166.6,23.84
36.88,20.27
0,18.03
0,16.87
0,15.75
0,15.15
0,14.85
0,15.41
0,16.51
0,15.78
0,14.16
10.12,12.9
100.35,14.66
249.2,18.3
450.83,22.18
603.22,24.97
724.67,26.57
510.42,27.22
536.15,25.69
514.55,23.49
822.62,22.91
517.4,23.3
488.08,24.1
288.33,23.65
142.62,22.46
38.22,19.97
0,17.27
0,16.32
0,15.85
0,15.57
0,15.28
0,14.02
0,12.68
0,11.64
0,11.34
10.9,11.63
126.82,13.1
315.08,15.58
511.08,18.81
675.4,21.89
814.78,23.76
921.53,25
960.95,25.91
950.58,26.45
879.17,26.61
758.05,26.36
591.3,25.82
407.58,24.95
212.52,23.77
44.38,21.37
0,18.17
0,18.03
0,17.62
0,16.7
0,15.84
0,14.92
0,13.25
0,11.66
0,10.3
8.8,9.89
56.5,11.18
144.43,13.34
233.12,14.74
474.62,15.52
588.85,15.79
693.88,14.15
422.62,13.22
457.55,12.93
353.02,12.55
232.7,12.52
126.22,13.49
122.5,14.78
91.47,14.93
14.52,13
0,10.53
0,9.67
0,9.25
0,8.67
0,8.15
0,7.65
0,7.07
0,6.29
0,5.76
15.8,5.75
159.9,8.4
360.83,11.72
561.7,13.71
734.58,15.48
867.7,16.81
976.9,17.85
1011.05,18.73
990.2,19.55
923.53,20.01
791.22,20.11
628.75,20
434.62,19.69
234.48,18.9
58.17,16.06
0,12.42
0,12.41
0,12.34
0,11.43
0,10.53
0,10.35
0,10.49
0,10.74
0,10.72
15.7,10.79
145.95,12.99
325.65,16.95
538.55,19.73
727.67,21.75
862.03,22.96
964.55,23.7
1001.25,24.09
972.97,24.08
910.6,24.11
783.67,24.2
615.8,24.03
403.17,23.45
217.75,22.35
49.67,19.29
0,16.95
0,16.81
0,15.91
0,14.36
0,13.29
0,13.1
0,13.78
0,13.59
0,12.81
8.7,12.97
53,13.97
126.28,15.1
216.4,16.34
405.67,18.89
665.38,21.47
692.62,22.9
624.6,23.16
753.3,22.3
722.03,21.23
569.22,21.85
409.42,21.45
285.7,20.35
132.52,19.1
33.58,17.52
0,15.42
0,14.41
0,13.42
0,12.62
0,12.01
0,11.4
0,10.93
0,10.64
0,10.26
6.5,9.54
19.12,10.33
75.95,12.34
151.15,14.04
294.42,15.34
588.8,17.19
659.62,18.28
458.8,18.68
532.9,18.96
469.27,18.8
457.62,17.88
434.8,16.84
276.02,16.11
134,15.21
34.42,13.84
0,11.97
0,11.02
0,10.29
0,9.52
0,8.6
0,7.87
0,7.2
0,6.44
0,6.02
14.32,5.58
145.55,7.09
361.27,10.13
562.62,12.84
736.85,14.83
882.28,16.39
979.17,17.68
1007.1,18.69
994.67,19.38
873.88,19.65
630.03,19.44
499.8,18.29
280.67,17.06
140.45,15.82
44.53,13.8
0,11.65
0,10.96
0,10.41
0,10.15
0,9.65
0,8.94
0,7.58
0,6.18
0,5.74
21.38,6.05
173.82,9.02
374.15,12.6
571.78,14.93
742.33,16.65
883.22,18.09
989.1,19.23
1027,20.05
1006.9,20.57
940.25,20.78
804.83,20.64
647.38,20.2
456.45,19.52
254.98,18.47
74.35,16.03
0,12.31
0,11.68
0,11.2
0,10.84
0,10.53
0,10.34
0,9.95
0,9.56
0,9.43
21.05,9.31
176,10.9
378.48,14.51
574.03,16.67
743.3,18.44
882.62,19.74
992.03,20.8
1019.88,21.69
1013.83,22.36
927.28,22.8
804.6,22.87
643.6,22.61
452.77,22.04
249.05,21.01
72.95,18.02
0,13.61
0,12.55
0,12.27
0,11.96
0,11.49
0,10.93
0,10.18
0,9.64
0,9.76
19.02,10.35
161.93,13.49
353.08,17.73
544.9,20.37
709.95,21.99
851.33,23.23
923.75,24.25
931.58,24.96
893.28,25.31
791.75,25.3
714.62,25
582.9,24.45
410.62,23.42
231.6,21.69
59.95,19.16
0,16.18
0,15
0,14.21
0,14.07
0,14.16
0,13.52
0,12.62
0,12.17
0,11.87
11.93,11.83
82.05,13.99
241.32,15.26
427.5,13.78
570.9,13.49
672.72,14.66
705.12,16.71
707.9,18.43
674.5,19.74
846.95,20.39
690.8,20.67
564.33,20.71
392.58,20.81
211.43,20.5
61.2,18.5
0,14.98
0,13.94
0,13.24
0,12.63
0,12.15
0,11.64
0,11.15
0,10.63
0,10.09
16.73,10.12
130.45,13.65
319.45,18.21
514,20.85
699.83,22.56
835.38,23.89
932.55,25.02
969.62,25.94
952.22,26.6
885.67,27.04
758.62,27.21
599.45,26.89
388.25,26.04
204.15,24.81
56.95,22.21
0,18.91
0,18.36
0,17.99
0,17.68
0,17.06
0,16.58
0,15.99
0,15.77
0,15.37
17.38,15.3
128.48,17.6
297.35,21.04
486.88,23.1
690.92,24.36
825.5,25.55
925.9,26.73
962.62,27.82
915.25,28.66
867.42,28.97
758.38,28.8
600.62,28.33
406.5,27.64
217.07,26.58
63,23.94
0,20.64
0,20.44
0,20.04
0,19.12
0,18.33
0,17.28
0,17.4
0,17.96
0,18.07
15.07,17.9
110.1,19.53
274.33,22.44
452.38,24.48
621.55,26.72
764.95,28.53
887.4,29.43
901.67,29.79
896.95,30.16
787.72,30.45
561.1,30.41
391.95,30.02
251.3,29.15
99.9,27.68
38.38,25.23
0,22.94
0,21.48
0,20.21
0,19.15
0,18.16
0,17.16
0,17.08
0,17.45
0,16.34
15.45,16.1
101.65,17.7
222.18,19.86
376.2,22.24
575.08,24.26
769.58,25.79
879,27.07
832.7,27.71
908.33,28.14
774.33,28.77
726.25,28.87
574.08,27.86
378.58,26.5
173.62,25.1
52.75,23.17
0,21.86
0,20.81
0,20.43
0,20.15
0,19.86
0,19.08
0,17.52
0,16.82
0,16.4
17.05,15.83
133.43,17.97
311.67,20.84
500.3,24
673.15,26.29
824.08,27.96
932,29.08
982.12,29.8
967.4,30.23
898.58,30.42
779.1,30.31
603.83,29.88
389.48,29.14
223,27.99
66.18,25.7
0,22.06
0,21.12
0,20.02
0,19.37
0,19.53
0,19.66
0,18.86
0,16.87
0,15.57
14,14.93
70.43,15.91
146.73,18.32
309.55,20.06
381,20.47
641.97,22.16
844.95,24.66
938.95,26.59
957.7,27.89
885.7,28.7
746.97,28.99
587.67,28.52
409.83,27.82
204.45,26.29
63.92,24.57
0,22.42
0,21.36
0,20.29
0,19.47
0,18.11
0,16.78
0,15.61
0,13.96
0,12.03
5.62,11.28
16.35,11.49
25.08,12.04
142.85,13.03
195.68,14.76
292.83,16.53
350.35,18.57
477.83,20.75
426.77,22.79
656.1,23.64
602.65,23.65
519.85,22.89
